"partid","task_ord","cond","task_ind","task","session","time","gamble_ind","gamble_lab","box","opt","outcome","rt","nopt","H","R"
406893401,"dfd_dfe","decr",2,"dfe","6f387ab27167c16a479968706ae3380b",1412601337,2,"soep3_4",1,"c",3,1583,4,0,0
406893401,"dfd_dfe","decr",2,"dfe","6f387ab27167c16a479968706ae3380b",1412601360,3,"soep2_2",1,"b",3,1545,2,0,0
406893401,"dfd_dfe","decr",2,"dfe","6f387ab27167c16a479968706ae3380b",1412601376,4,"soep1_2",1,"b",3,1406,2,0,0
406908601,"dfd_dfe","incr",1,"dfd","b3faac085e6c3026a43576e3de0c6baa",1411651684,1,"soep1_2",1,"b",3,12921,2,0,0
406908601,"dfd_dfe","incr",1,"dfd","b3faac085e6c3026a43576e3de0c6baa",1411651691,2,"soep2_2",2,"b",3,4017,2,0,0
406908601,"dfd_dfe","incr",1,"dfd","b3faac085e6c3026a43576e3de0c6baa",1411651700,3,"soep3_4",2,"c",3,5826,4,0,0
406908601,"dfd_dfe","incr",1,"dfd","b3faac085e6c3026a43576e3de0c6baa",1411651703,4,"soep4_4",3,"c",3,1701,4,0,0
406908601,"dfd_dfe","incr",2,"dfe","b3faac085e6c3026a43576e3de0c6baa",1411651790,1,"soep1_2",1,"b",3,3557,2,0,0
406908601,"dfd_dfe","incr",2,"dfe","b3faac085e6c3026a43576e3de0c6baa",1411651823,2,"soep2_2",2,"b",3,1498,2,0,0
406908601,"dfd_dfe","incr",2,"dfe","b3faac085e6c3026a43576e3de0c6baa",1411651853,3,"soep3_4",4,"c",3,805,4,0,0
406908601,"dfd_dfe","incr",2,"dfe","b3faac085e6c3026a43576e3de0c6baa",1411651881,4,"soep4_4",2,"b",4,247,4,0,1
406908603,"dfd_dfe","decr",1,"dfd","69d0a271205c343ce133b7f6e0b756c6",1413553861,1,"soep4_4",3,"c",3,36225,4,0,0
406908603,"dfd_dfe","decr",1,"dfd","69d0a271205c343ce133b7f6e0b756c6",1413553883,2,"soep3_4",1,"d",4,18263,4,0,1
406908603,"dfd_dfe","decr",1,"dfd","69d0a271205c343ce133b7f6e0b756c6",1413553892,3,"soep2_2",1,"a",0,6861,2,1,1
406908603,"dfd_dfe","decr",1,"dfd","69d0a271205c343ce133b7f6e0b756c6",1413553909,4,"soep1_2",2,"a",0,14351,2,1,1
406908603,"dfd_dfe","decr",2,"dfe","69d0a271205c343ce133b7f6e0b756c6",1413553991,1,"soep4_4",3,"d",4,4307,4,0,1
406908603,"dfd_dfe","decr",2,"dfe","69d0a271205c343ce133b7f6e0b756c6",1413554024,2,"soep3_4",3,"d",0,3510,4,0,1
406908603,"dfd_dfe","decr",2,"dfe","69d0a271205c343ce133b7f6e0b756c6",1413554045,3,"soep2_2",1,"a",4,1493,2,1,1
406908603,"dfd_dfe","decr",2,"dfe","69d0a271205c343ce133b7f6e0b756c6",1413554060,4,"soep1_2",2,"b",3,1378,2,0,0
406908604,"dfe_dfd","incr",1,"dfe","82c2647859fc929b8f431179f7ab57c2",1413551863,1,"soep1_2",1,"a",0,1761,2,1,1
406908604,"dfe_dfd","incr",1,"dfe","82c2647859fc929b8f431179f7ab57c2",1413551885,2,"soep2_2",1,"a",4,782,2,1,1
406908604,"dfe_dfd","incr",1,"dfe","82c2647859fc929b8f431179f7ab57c2",1413551952,3,"soep3_4",2,"d",4,797,4,0,1
406908604,"dfe_dfd","incr",1,"dfe","82c2647859fc929b8f431179f7ab57c2",1413551987,4,"soep4_4",3,"b",4,1618,4,0,1
406908604,"dfe_dfd","incr",2,"dfd","82c2647859fc929b8f431179f7ab57c2",1413552011,1,"soep1_2",2,"b",3,3924,2,0,0
406908604,"dfe_dfd","incr",2,"dfd","82c2647859fc929b8f431179f7ab57c2",1413552016,2,"soep2_2",1,"b",3,3396,2,0,0
406908604,"dfe_dfd","incr",2,"dfd","82c2647859fc929b8f431179f7ab57c2",1413552021,3,"soep3_4",2,"d",4,4000,4,0,1
406908604,"dfe_dfd","incr",2,"dfd","82c2647859fc929b8f431179f7ab57c2",1413552029,4,"soep4_4",4,"a",0,5611,4,1,1
406909402,"dfd_dfe","decr",1,"dfd","00624466e71d7b10b2c310a14fed1fdb",1411402178,1,"soep4_4",4,"c",3,12350,4,0,0
406909402,"dfd_dfe","decr",1,"dfd","00624466e71d7b10b2c310a14fed1fdb",1411402187,2,"soep3_4",4,"c",3,6489,4,0,0
406909402,"dfd_dfe","decr",1,"dfd","00624466e71d7b10b2c310a14fed1fdb",1411402196,3,"soep2_2",1,"b",3,6072,2,0,0
406909402,"dfd_dfe","decr",1,"dfd","00624466e71d7b10b2c310a14fed1fdb",1411402202,4,"soep1_2",2,"b",3,4157,2,0,0
406909402,"dfd_dfe","decr",2,"dfe","00624466e71d7b10b2c310a14fed1fdb",1411402342,1,"soep4_4",1,"c",3,1165,4,0,0
406909402,"dfd_dfe","decr",2,"dfe","00624466e71d7b10b2c310a14fed1fdb",1411402404,2,"soep3_4",3,"a",0,3025,4,1,1
406909402,"dfd_dfe","decr",2,"dfe","00624466e71d7b10b2c310a14fed1fdb",1411402426,3,"soep2_2",1,"b",3,1000,2,0,0
406909402,"dfd_dfe","decr",2,"dfe","00624466e71d7b10b2c310a14fed1fdb",1411402476,4,"soep1_2",1,"b",3,748,2,0,0
406941801,"dfe_dfd","incr",1,"dfe","f2a7d93b40e0d38ac085a3757ecaaf8a",1413899847,1,"soep1_2",1,"a",0,6654,2,1,1
406941801,"dfe_dfd","incr",1,"dfe","f2a7d93b40e0d38ac085a3757ecaaf8a",1413899863,2,"soep2_2",1,"b",3,2404,2,0,0
406941801,"dfe_dfd","incr",1,"dfe","f2a7d93b40e0d38ac085a3757ecaaf8a",1413899878,3,"soep3_4",4,"a",0,3382,4,1,1
406941801,"dfe_dfd","incr",1,"dfe","f2a7d93b40e0d38ac085a3757ecaaf8a",1413899893,4,"soep4_4",3,"c",3,5163,4,0,0
406941801,"dfe_dfd","incr",2,"dfd","f2a7d93b40e0d38ac085a3757ecaaf8a",1413899930,1,"soep1_2",1,"a",0,8288,2,1,1
406941801,"dfe_dfd","incr",2,"dfd","f2a7d93b40e0d38ac085a3757ecaaf8a",1413899943,2,"soep2_2",2,"b",3,11351,2,0,0
406941801,"dfe_dfd","incr",2,"dfd","f2a7d93b40e0d38ac085a3757ecaaf8a",1413899970,3,"soep3_4",4,"b",0,26400,4,0,1
406941801,"dfe_dfd","incr",2,"dfd","f2a7d93b40e0d38ac085a3757ecaaf8a",1413899976,4,"soep4_4",4,"c",3,4102,4,0,0
406950701,"dfd_dfe","decr",1,"dfd","e8cff6713276ca09e2684a91183eceeb",1414429736,1,"soep4_4",3,"b",0,7385,4,0,1
406950701,"dfd_dfe","decr",1,"dfd","e8cff6713276ca09e2684a91183eceeb",1414429754,2,"soep3_4",3,"c",3,14278,4,0,0
406950701,"dfd_dfe","decr",1,"dfd","e8cff6713276ca09e2684a91183eceeb",1414429763,3,"soep2_2",2,"b",3,7741,2,0,0
406950701,"dfd_dfe","decr",1,"dfd","e8cff6713276ca09e2684a91183eceeb",1414429768,4,"soep1_2",1,"b",3,3464,2,0,0
406950701,"dfd_dfe","decr",2,"dfe","e8cff6713276ca09e2684a91183eceeb",1414429837,1,"soep4_4",1,"d",0,1813,4,0,1
406950701,"dfd_dfe","decr",2,"dfe","e8cff6713276ca09e2684a91183eceeb",1414429861,2,"soep3_4",1,"a",0,2325,4,1,1
406950701,"dfd_dfe","decr",2,"dfe","e8cff6713276ca09e2684a91183eceeb",1414429870,3,"soep2_2",2,"b",3,2563,2,0,0
406950701,"dfd_dfe","decr",2,"dfe","e8cff6713276ca09e2684a91183eceeb",1414429883,4,"soep1_2",1,"b",3,1890,2,0,0
406950702,"dfd_dfe","decr",1,"dfd","0cf7fda045e19062bba03b7396cb74be",1414433436,1,"soep4_4",2,"b",4,8947,4,0,1
406950702,"dfd_dfe","decr",1,"dfd","0cf7fda045e19062bba03b7396cb74be",1414433449,2,"soep3_4",1,"c",3,8565,4,0,0
406950702,"dfd_dfe","decr",1,"dfd","0cf7fda045e19062bba03b7396cb74be",1414433460,3,"soep2_2",2,"b",3,6811,2,0,0
406950702,"dfd_dfe","decr",1,"dfd","0cf7fda045e19062bba03b7396cb74be",1414433471,4,"soep1_2",1,"b",3,6139,2,0,0
406950702,"dfd_dfe","decr",2,"dfe","0cf7fda045e19062bba03b7396cb74be",1414433584,1,"soep4_4",2,"c",3,6659,4,0,0
406950702,"dfd_dfe","decr",2,"dfe","0cf7fda045e19062bba03b7396cb74be",1414433623,2,"soep3_4",1,"d",4,1766,4,0,1
406950702,"dfd_dfe","decr",2,"dfe","0cf7fda045e19062bba03b7396cb74be",1414433643,3,"soep2_2",1,"a",4,1070,2,1,1
406950702,"dfd_dfe","decr",2,"dfe","0cf7fda045e19062bba03b7396cb74be",1414433656,4,"soep1_2",2,"b",3,512,2,0,0
406950703,"dfd_dfe","incr",1,"dfd","b2f12af94e6d25fd463235dc0b654923",1414427357,1,"soep1_2",2,"b",3,6712,2,0,0
406950703,"dfd_dfe","incr",1,"dfd","b2f12af94e6d25fd463235dc0b654923",1414427365,2,"soep2_2",1,"a",4,4360,2,1,1
406950703,"dfd_dfe","incr",1,"dfd","b2f12af94e6d25fd463235dc0b654923",1414427376,3,"soep3_4",2,"d",4,9327,4,0,1
406950703,"dfd_dfe","incr",1,"dfd","b2f12af94e6d25fd463235dc0b654923",1414427382,4,"soep4_4",2,"a",0,4449,4,1,1
406950703,"dfd_dfe","incr",2,"dfe","b2f12af94e6d25fd463235dc0b654923",1414427480,1,"soep1_2",1,"b",3,606,2,0,0
406950703,"dfd_dfe","incr",2,"dfe","b2f12af94e6d25fd463235dc0b654923",1414427495,2,"soep2_2",2,"a",4,483,2,1,1
406950703,"dfd_dfe","incr",2,"dfe","b2f12af94e6d25fd463235dc0b654923",1414427528,3,"soep3_4",2,"d",0,614,4,0,1
406950703,"dfd_dfe","incr",2,"dfe","b2f12af94e6d25fd463235dc0b654923",1414427556,4,"soep4_4",1,"b",0,1996,4,0,1
406950704,"dfe_dfd","incr",1,"dfe","340d1cb9091f3bce6642d47b5021173f",1414431573,1,"soep1_2",2,"b",3,2607,2,0,0
406950704,"dfe_dfd","incr",1,"dfe","340d1cb9091f3bce6642d47b5021173f",1414431593,2,"soep2_2",1,"a",4,1665,2,1,1
406950704,"dfe_dfd","incr",1,"dfe","340d1cb9091f3bce6642d47b5021173f",1414431638,3,"soep3_4",2,"c",3,2036,4,0,0
406950704,"dfe_dfd","incr",1,"dfe","340d1cb9091f3bce6642d47b5021173f",1414431668,4,"soep4_4",2,"b",4,1814,4,0,1
406950704,"dfe_dfd","incr",2,"dfd","340d1cb9091f3bce6642d47b5021173f",1414431703,1,"soep1_2",1,"b",3,4739,2,0,0
406950704,"dfe_dfd","incr",2,"dfd","340d1cb9091f3bce6642d47b5021173f",1414431708,2,"soep2_2",1,"b",3,3908,2,0,0
406950704,"dfe_dfd","incr",2,"dfd","340d1cb9091f3bce6642d47b5021173f",1414431716,3,"soep3_4",4,"c",3,6141,4,0,0
406950704,"dfe_dfd","incr",2,"dfd","340d1cb9091f3bce6642d47b5021173f",1414431722,4,"soep4_4",3,"c",3,3897,4,0,0
406963901,"dfd_dfe","decr",1,"dfd","929691b439427ac118444288f72975ff",1423587778,1,"soep4_4",1,"a",0,4484,4,1,1
406963901,"dfd_dfe","decr",1,"dfd","929691b439427ac118444288f72975ff",1423587784,2,"soep3_4",3,"a",0,2576,4,1,1
406963901,"dfd_dfe","decr",1,"dfd","929691b439427ac118444288f72975ff",1423587790,3,"soep2_2",1,"a",4,3763,2,1,1
406963901,"dfd_dfe","decr",1,"dfd","929691b439427ac118444288f72975ff",1423587796,4,"soep1_2",2,"a",0,3149,2,1,1
406963901,"dfd_dfe","decr",2,"dfe","929691b439427ac118444288f72975ff",1423587844,1,"soep4_4",1,"a",0,2536,4,1,1
406963901,"dfd_dfe","decr",2,"dfe","929691b439427ac118444288f72975ff",1423587850,2,"soep3_4",4,"d",4,1300,4,0,1
406963901,"dfd_dfe","decr",2,"dfe","929691b439427ac118444288f72975ff",1423587861,3,"soep2_2",1,"b",3,2239,2,0,0
406963901,"dfd_dfe","decr",2,"dfe","929691b439427ac118444288f72975ff",1423587868,4,"soep1_2",1,"b",3,1286,2,0,0
406975202,"dfd_dfe","incr",1,"dfd","2f1148c063f866497a173f8f74b2ebbf",1413967252,1,"soep1_2",2,"a",0,7543,2,1,1
406975202,"dfd_dfe","incr",1,"dfd","2f1148c063f866497a173f8f74b2ebbf",1413967272,2,"soep2_2",1,"a",4,11659,2,1,1
406975202,"dfd_dfe","incr",1,"dfd","2f1148c063f866497a173f8f74b2ebbf",1413967287,3,"soep3_4",1,"a",0,11657,4,1,1
406975202,"dfd_dfe","incr",1,"dfd","2f1148c063f866497a173f8f74b2ebbf",1413967303,4,"soep4_4",1,"c",3,13026,4,0,0
406975202,"dfd_dfe","incr",2,"dfe","2f1148c063f866497a173f8f74b2ebbf",1413967378,1,"soep1_2",2,"b",3,3615,2,0,0
406975202,"dfd_dfe","incr",2,"dfe","2f1148c063f866497a173f8f74b2ebbf",1413967396,2,"soep2_2",1,"a",0,5466,2,1,1
406975202,"dfd_dfe","incr",2,"dfe","2f1148c063f866497a173f8f74b2ebbf",1413967419,3,"soep3_4",4,"d",4,7957,4,0,1
406975202,"dfd_dfe","incr",2,"dfe","2f1148c063f866497a173f8f74b2ebbf",1413967433,4,"soep4_4",3,"b",4,1459,4,0,1
407004101,"dfd_dfe","decr",1,"dfd","c8510120e65a3b7ba6f1cf22601f427c",1413909133,1,"soep4_4",4,"b",4,13817,4,0,1
407004101,"dfd_dfe","decr",1,"dfd","c8510120e65a3b7ba6f1cf22601f427c",1413909160,2,"soep3_4",2,"b",0,23328,4,0,1
407004101,"dfd_dfe","decr",1,"dfd","c8510120e65a3b7ba6f1cf22601f427c",1413909168,3,"soep2_2",1,"b",3,5234,2,0,0
407004101,"dfd_dfe","decr",1,"dfd","c8510120e65a3b7ba6f1cf22601f427c",1413909176,4,"soep1_2",1,"a",0,6084,2,1,1
407004101,"dfd_dfe","decr",2,"dfe","c8510120e65a3b7ba6f1cf22601f427c",1413909275,1,"soep4_4",3,"b",4,828,4,0,1
407004101,"dfd_dfe","decr",2,"dfe","c8510120e65a3b7ba6f1cf22601f427c",1413909295,2,"soep3_4",2,"d",4,672,4,0,1
407004101,"dfd_dfe","decr",2,"dfe","c8510120e65a3b7ba6f1cf22601f427c",1413909311,3,"soep2_2",2,"a",4,1452,2,1,1
407004101,"dfd_dfe","decr",2,"dfe","c8510120e65a3b7ba6f1cf22601f427c",1413909326,4,"soep1_2",1,"b",3,629,2,0,0
407004102,"dfe_dfd","decr",1,"dfe","ad59129a7eacf7f028623178c6fd7806",1413911348,1,"soep4_4",3,"d",0,1540,4,0,1
407004102,"dfe_dfd","decr",1,"dfe","ad59129a7eacf7f028623178c6fd7806",1413911360,2,"soep3_4",1,"c",3,1280,4,0,0
407004102,"dfe_dfd","decr",1,"dfe","ad59129a7eacf7f028623178c6fd7806",1413911366,3,"soep2_2",2,"a",4,791,2,1,1
407004102,"dfe_dfd","decr",1,"dfe","ad59129a7eacf7f028623178c6fd7806",1413911373,4,"soep1_2",1,"b",3,774,2,0,0
407004102,"dfe_dfd","decr",2,"dfd","ad59129a7eacf7f028623178c6fd7806",1413911409,1,"soep4_4",1,"b",0,6350,4,0,1
407004102,"dfe_dfd","decr",2,"dfd","ad59129a7eacf7f028623178c6fd7806",1413911418,2,"soep3_4",3,"c",3,6383,4,0,0
407004102,"dfe_dfd","decr",2,"dfd","ad59129a7eacf7f028623178c6fd7806",1413911422,3,"soep2_2",1,"b",3,3152,2,0,0
407004102,"dfe_dfd","decr",2,"dfd","ad59129a7eacf7f028623178c6fd7806",1413911425,4,"soep1_2",1,"b",3,1967,2,0,0
407025401,"dfe_dfd","decr",1,"dfe","e3c11ad452a38204e7725aa682f343d9",1413904688,1,"soep4_4",3,"c",3,5612,4,0,0
407025401,"dfe_dfd","decr",1,"dfe","e3c11ad452a38204e7725aa682f343d9",1413904704,2,"soep3_4",2,"a",0,1184,4,1,1
407025401,"dfe_dfd","decr",1,"dfe","e3c11ad452a38204e7725aa682f343d9",1413904718,3,"soep2_2",2,"b",3,1534,2,0,0
407025401,"dfe_dfd","decr",1,"dfe","e3c11ad452a38204e7725aa682f343d9",1413904730,4,"soep1_2",1,"a",0,821,2,1,1
407025401,"dfe_dfd","decr",2,"dfd","e3c11ad452a38204e7725aa682f343d9",1413904773,1,"soep4_4",1,"b",4,8355,4,0,1
407025401,"dfe_dfd","decr",2,"dfd","e3c11ad452a38204e7725aa682f343d9",1413904785,2,"soep3_4",1,"d",4,10033,4,0,1
407025401,"dfe_dfd","decr",2,"dfd","e3c11ad452a38204e7725aa682f343d9",1413904789,3,"soep2_2",2,"a",4,2623,2,1,1
407025401,"dfe_dfd","decr",2,"dfd","e3c11ad452a38204e7725aa682f343d9",1413904797,4,"soep1_2",1,"a",32,7105,2,1,1
407059901,"dfd_dfe","decr",1,"dfd","2936361987232a0fab994efd020d1a4e",1415298583,1,"soep4_4",2,"a",0,20371,4,1,1
407059901,"dfd_dfe","decr",1,"dfd","2936361987232a0fab994efd020d1a4e",1415298600,2,"soep3_4",3,"c",3,13600,4,0,0
407059901,"dfd_dfe","decr",1,"dfd","2936361987232a0fab994efd020d1a4e",1415298609,3,"soep2_2",2,"a",4,5842,2,1,1
407059901,"dfd_dfe","decr",1,"dfd","2936361987232a0fab994efd020d1a4e",1415298618,4,"soep1_2",2,"a",0,5428,2,1,1
407059901,"dfd_dfe","decr",2,"dfe","2936361987232a0fab994efd020d1a4e",1415298716,1,"soep4_4",3,"d",4,2905,4,0,1
407059901,"dfd_dfe","decr",2,"dfe","2936361987232a0fab994efd020d1a4e",1415298764,2,"soep3_4",2,"a",0,1682,4,1,1
407059901,"dfd_dfe","decr",2,"dfe","2936361987232a0fab994efd020d1a4e",1415298788,3,"soep2_2",2,"a",4,870,2,1,1
407059901,"dfd_dfe","decr",2,"dfe","2936361987232a0fab994efd020d1a4e",1415298806,4,"soep1_2",2,"a",0,937,2,1,1
407067001,"dfe_dfd","decr",1,"dfe","33c2d577c8df5863c69201e34728ae6c",1413637312,1,"soep4_4",2,"b",0,5900,4,0,1
407067001,"dfe_dfd","decr",1,"dfe","33c2d577c8df5863c69201e34728ae6c",1413637356,2,"soep3_4",1,"d",4,1255,4,0,1
407067001,"dfe_dfd","decr",1,"dfe","33c2d577c8df5863c69201e34728ae6c",1413637374,3,"soep2_2",2,"a",4,1068,2,1,1
407067001,"dfe_dfd","decr",1,"dfe","33c2d577c8df5863c69201e34728ae6c",1413637396,4,"soep1_2",2,"b",3,1011,2,0,0
407067001,"dfe_dfd","decr",2,"dfd","33c2d577c8df5863c69201e34728ae6c",1413637464,1,"soep4_4",1,"b",4,31427,4,0,1
407067001,"dfe_dfd","decr",2,"dfd","33c2d577c8df5863c69201e34728ae6c",1413637516,2,"soep3_4",4,"b",0,49279,4,0,1
407067001,"dfe_dfd","decr",2,"dfd","33c2d577c8df5863c69201e34728ae6c",1413637526,3,"soep2_2",2,"a",4,6024,2,1,1
407067001,"dfe_dfd","decr",2,"dfd","33c2d577c8df5863c69201e34728ae6c",1413637544,4,"soep1_2",1,"a",0,15660,2,1,1
407088201,"dfd_dfe","decr",1,"dfd","edcdfbd52fc8ae5ff4ddfc680597ce7f",1414246545,1,"soep4_4",2,"a",0,38664,4,1,1
407088201,"dfd_dfe","decr",1,"dfd","edcdfbd52fc8ae5ff4ddfc680597ce7f",1414246575,2,"soep3_4",2,"b",0,25608,4,0,1
407088201,"dfd_dfe","decr",1,"dfd","edcdfbd52fc8ae5ff4ddfc680597ce7f",1414246588,3,"soep2_2",1,"a",4,8461,2,1,1
407088201,"dfd_dfe","decr",1,"dfd","edcdfbd52fc8ae5ff4ddfc680597ce7f",1414246600,4,"soep1_2",2,"a",0,8789,2,1,1
407088201,"dfd_dfe","decr",2,"dfe","edcdfbd52fc8ae5ff4ddfc680597ce7f",1414246737,1,"soep4_4",1,"a",0,9789,4,1,1
407088201,"dfd_dfe","decr",2,"dfe","edcdfbd52fc8ae5ff4ddfc680597ce7f",1414246794,2,"soep3_4",3,"b",0,1443,4,0,1
407088201,"dfd_dfe","decr",2,"dfe","edcdfbd52fc8ae5ff4ddfc680597ce7f",1414246816,3,"soep2_2",1,"b",3,2672,2,0,0
407088201,"dfd_dfe","decr",2,"dfe","edcdfbd52fc8ae5ff4ddfc680597ce7f",1414246855,4,"soep1_2",1,"a",0,1479,2,1,1
407089001,"dfd_dfe","decr",1,"dfd","b1e2b962db449f5e10c08fe3ad1b1a04",1412074578,1,"soep4_4",3,"a",0,20712,4,1,1
407089001,"dfd_dfe","decr",1,"dfd","b1e2b962db449f5e10c08fe3ad1b1a04",1412074591,2,"soep3_4",1,"b",0,8773,4,0,1
407089001,"dfd_dfe","decr",1,"dfd","b1e2b962db449f5e10c08fe3ad1b1a04",1412074603,3,"soep2_2",2,"a",4,9140,2,1,1
407089001,"dfd_dfe","decr",1,"dfd","b1e2b962db449f5e10c08fe3ad1b1a04",1412074613,4,"soep1_2",2,"a",0,6955,2,1,1
407089001,"dfd_dfe","decr",2,"dfe","b1e2b962db449f5e10c08fe3ad1b1a04",1412074763,1,"soep4_4",1,"b",4,1362,4,0,1
407089001,"dfd_dfe","decr",2,"dfe","b1e2b962db449f5e10c08fe3ad1b1a04",1412074821,2,"soep3_4",1,"c",3,1028,4,0,0
407089001,"dfd_dfe","decr",2,"dfe","b1e2b962db449f5e10c08fe3ad1b1a04",1412074845,3,"soep2_2",2,"a",4,802,2,1,1
407089001,"dfd_dfe","decr",2,"dfe","b1e2b962db449f5e10c08fe3ad1b1a04",1412074871,4,"soep1_2",2,"b",3,806,2,0,0
407106401,"dfe_dfd","decr",1,"dfe","7f416289116d4135be4da3e0ce49b57d",1414516840,1,"soep4_4",3,"c",3,170,4,0,0
407106401,"dfe_dfd","decr",1,"dfe","7f416289116d4135be4da3e0ce49b57d",1414516893,2,"soep3_4",1,"b",0,320,4,0,1
407106401,"dfe_dfd","decr",1,"dfe","7f416289116d4135be4da3e0ce49b57d",1414516925,3,"soep2_2",1,"a",4,204,2,1,1
407106401,"dfe_dfd","decr",1,"dfe","7f416289116d4135be4da3e0ce49b57d",1414516949,4,"soep1_2",1,"a",0,258,2,1,1
407106401,"dfe_dfd","decr",2,"dfd","7f416289116d4135be4da3e0ce49b57d",1414516999,1,"soep4_4",4,"a",0,18502,4,1,1
407106401,"dfe_dfd","decr",2,"dfd","7f416289116d4135be4da3e0ce49b57d",1414517015,2,"soep3_4",3,"b",0,13189,4,0,1
407106401,"dfe_dfd","decr",2,"dfd","7f416289116d4135be4da3e0ce49b57d",1414517039,3,"soep2_2",1,"b",3,21080,2,0,0
407106401,"dfe_dfd","decr",2,"dfd","7f416289116d4135be4da3e0ce49b57d",1414517047,4,"soep1_2",1,"a",0,5374,2,1,1
407106402,"dfe_dfd","incr",1,"dfe","c07214ce69e37411524d7b97f0c1b3a7",1414520165,1,"soep1_2",1,"b",3,3699,2,0,0
407106402,"dfe_dfd","incr",1,"dfe","c07214ce69e37411524d7b97f0c1b3a7",1414520202,2,"soep2_2",2,"a",4,3672,2,1,1
407106402,"dfe_dfd","incr",1,"dfe","c07214ce69e37411524d7b97f0c1b3a7",1414520243,3,"soep3_4",3,"d",4,1848,4,0,1
407106402,"dfe_dfd","incr",1,"dfe","c07214ce69e37411524d7b97f0c1b3a7",1414520294,4,"soep4_4",1,"d",4,2887,4,0,1
407106402,"dfe_dfd","incr",2,"dfd","c07214ce69e37411524d7b97f0c1b3a7",1414520339,1,"soep1_2",1,"b",3,7984,2,0,0
407106402,"dfe_dfd","incr",2,"dfd","c07214ce69e37411524d7b97f0c1b3a7",1414520349,2,"soep2_2",1,"a",0,6427,2,1,1
407106402,"dfe_dfd","incr",2,"dfd","c07214ce69e37411524d7b97f0c1b3a7",1414520379,3,"soep3_4",1,"a",0,26156,4,1,1
407106402,"dfe_dfd","incr",2,"dfd","c07214ce69e37411524d7b97f0c1b3a7",1414520397,4,"soep4_4",4,"c",3,7073,4,0,0
407107201,"dfd_dfe","incr",1,"dfd","9a28f72670cf1aee5156d162fca2cb00",1414160960,1,"soep1_2",1,"a",0,15363,2,1,1
407107201,"dfd_dfe","incr",1,"dfd","9a28f72670cf1aee5156d162fca2cb00",1414160983,2,"soep2_2",2,"b",3,18895,2,0,0
407107201,"dfd_dfe","incr",1,"dfd","9a28f72670cf1aee5156d162fca2cb00",1414161002,3,"soep3_4",2,"b",0,17017,4,0,1
407107201,"dfd_dfe","incr",1,"dfd","9a28f72670cf1aee5156d162fca2cb00",1414161020,4,"soep4_4",4,"c",3,14974,4,0,0
407107201,"dfd_dfe","incr",2,"dfe","9a28f72670cf1aee5156d162fca2cb00",1414161062,1,"soep1_2",2,"a",0,286,2,1,1
407107201,"dfd_dfe","incr",2,"dfe","9a28f72670cf1aee5156d162fca2cb00",1414161088,2,"soep2_2",1,"a",0,4004,2,1,1
407107201,"dfd_dfe","incr",2,"dfe","9a28f72670cf1aee5156d162fca2cb00",1414161159,3,"soep3_4",2,"c",3,541,4,0,0
407107201,"dfd_dfe","incr",2,"dfe","9a28f72670cf1aee5156d162fca2cb00",1414161207,4,"soep4_4",2,"c",3,974,4,0,0
407109901,"dfd_dfe","incr",1,"dfd","89c02609dede85ad423b75bd76a3a5dc",1414156663,1,"soep1_2",2,"a",0,39405,2,1,1
407109901,"dfd_dfe","incr",1,"dfd","89c02609dede85ad423b75bd76a3a5dc",1414156686,2,"soep2_2",1,"a",0,19917,2,1,1
407109901,"dfd_dfe","incr",1,"dfd","89c02609dede85ad423b75bd76a3a5dc",1414156728,3,"soep3_4",1,"a",0,39031,4,1,1
407109901,"dfd_dfe","incr",1,"dfd","89c02609dede85ad423b75bd76a3a5dc",1414156739,4,"soep4_4",4,"a",0,8342,4,1,1
407109901,"dfd_dfe","incr",2,"dfe","89c02609dede85ad423b75bd76a3a5dc",1414156847,1,"soep1_2",2,"a",32,1327,2,1,1
407109901,"dfd_dfe","incr",2,"dfe","89c02609dede85ad423b75bd76a3a5dc",1414156883,2,"soep2_2",1,"b",3,1100,2,0,0
407109901,"dfd_dfe","incr",2,"dfe","89c02609dede85ad423b75bd76a3a5dc",1414156955,3,"soep3_4",4,"c",3,1227,4,0,0
407109901,"dfd_dfe","incr",2,"dfe","89c02609dede85ad423b75bd76a3a5dc",1414156992,4,"soep4_4",2,"c",3,1251,4,0,0
407112901,"dfe_dfd","decr",1,"dfe","bac4a61db5fe562e47e73bb7bcfa3033",1420192635,1,"soep4_4",3,"d",0,2615,4,0,1
407112901,"dfe_dfd","decr",1,"dfe","bac4a61db5fe562e47e73bb7bcfa3033",1420192653,2,"soep3_4",4,"c",3,1008,4,0,0
407112901,"dfe_dfd","decr",1,"dfe","bac4a61db5fe562e47e73bb7bcfa3033",1420192666,3,"soep2_2",2,"a",4,1563,2,1,1
407112901,"dfe_dfd","decr",1,"dfe","bac4a61db5fe562e47e73bb7bcfa3033",1420192678,4,"soep1_2",2,"a",0,2502,2,1,1
407112901,"dfe_dfd","decr",2,"dfd","bac4a61db5fe562e47e73bb7bcfa3033",1420192725,1,"soep4_4",4,"a",0,9905,4,1,1
407112901,"dfe_dfd","decr",2,"dfd","bac4a61db5fe562e47e73bb7bcfa3033",1420192742,2,"soep3_4",3,"c",3,13745,4,0,0
407112901,"dfe_dfd","decr",2,"dfd","bac4a61db5fe562e47e73bb7bcfa3033",1420192751,3,"soep2_2",2,"b",3,6148,2,0,0
