"lm_est","lm_stderr","lm_t","lm_p","lm_r2","rstan_est","rstan_HDIl","rstan_HDIu","rstan_r2","effect","model","do_sim","j_sim","dv","sex","age","fluid","cryst","hhinc","eduyears","social","sports","empl","timestamp","SOEPgen","SOEPdri","SOEPinv","SOEPrec","SOEPocc","SOEPhea","SOEPsoc","S.dfe2","S.dfe4","R.dfe2","R.dfe4","R.dfd2","R.dfd4","R","REM","REMsr","REMbeh","sim_lm_med","sim_lm_min","sim_lm_max","sim_rstan_med","sim_rstan_min","sim_rstan_max","n_sim"
0.0474453387032001,0.0347076805227437,1.36699825481307,0.172004174314747,0.023043524091861,0.0466486394628977,-0.0237078264574272,0.114476280941108,0.0241464243960415,"eduyears",36,FALSE,1,"SOEPdri","no","yes","no","no","no","yes","no","no","no","2019-08-10 01:45:07",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000293535480321991,-0.0443187743080963,0.0513769964956151,NA,NA,NA,50
0.0867027008005309,0.0335501708466499,2.58427002344725,0.00991950363452823,0.0232367798894826,0.0878798606585915,0.0208899727483495,0.154967587436635,0.0247451318292846,"eduyears",37,FALSE,1,"SOEPinv","no","yes","no","no","no","yes","no","no","no","2019-08-10 01:45:08",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00665082850812174,-0.0514699490751826,0.0506405911317547,NA,NA,NA,50
0.069992077889393,0.0310197400627593,2.2563721600434,0.0242914556768462,0.138803968230494,0.0701925247226068,0.00906992914824304,0.129895576180539,0.139479185875199,"eduyears",38,FALSE,1,"SOEPrec","no","yes","no","no","no","yes","no","no","no","2019-08-10 01:45:06",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00202952166153019,-0.0443995519822137,0.0645330106637258,NA,NA,NA,50
0.073133155098108,0.0368530529877058,1.98445309598923,0.047607465075128,0.108653102427522,0.0729053741031048,-0.00190791119385384,0.149246903898127,0.109270775793137,"eduyears",39,FALSE,1,"SOEPocc","no","yes","no","no","no","yes","no","no","no","2019-08-10 01:45:09",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.00908649164857626,-0.0726335880855809,0.0660332042653306,NA,NA,NA,50
0.0107544108276955,0.0328909446587797,0.326971783245052,0.743765087413184,0.0262413954221065,0.0106537324074679,-0.0543694242382925,0.078431560030681,0.0276849719105671,"eduyears",40,FALSE,1,"SOEPhea","no","yes","no","no","no","yes","no","no","no","2019-08-10 01:45:07",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.0104596826599569,-0.0596376622754157,0.0449346051557641,NA,NA,NA,50
0.183467297653434,0.0325879469669175,5.62991273551799,2.40826634398772e-08,0.0375676474601404,0.183897388209282,0.120760052906847,0.247645109473412,0.0386527247468552,"eduyears",41,FALSE,1,"SOEPsoc","no","yes","no","no","no","yes","no","no","no","2019-08-10 01:45:09",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.0113762399621913,-0.0595477277996157,0.0826940673183481,NA,NA,NA,50
-0.0646657523311157,0.0335460945755434,-1.92766857511515,0.0542128778273469,0.00432491981332233,-0.0647266243243814,-0.128678802232304,-0.0019290985144127,0.00538373470421882,"eduyears",42,FALSE,1,"S.dfe2","no","yes","no","no","no","yes","no","no","no","2019-08-10 01:45:07",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.00553864757676347,-0.0379260414583948,0.0393811984189799,NA,NA,NA,50
-0.104028368563989,0.0332470807702146,-3.12894744903999,0.00181121477625898,0.0179374534800177,-0.104346587813151,-0.170074547847982,-0.0393081181429263,0.0190030810536687,"eduyears",43,FALSE,1,"S.dfe4","no","yes","no","no","no","yes","no","no","no","2019-08-10 01:45:07",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.000842670477372008,-0.0342533811003586,0.0584751941583587,NA,NA,NA,50
-0.0514851382907289,0.0332338260238473,-1.54917878711242,0.121688355083919,0.004352785037651,-0.0512354962448855,-0.117046970973652,0.0128285057745099,0.00543043466011259,"eduyears",44,FALSE,1,"R.dfe2","no","yes","no","no","no","yes","no","no","no","2019-08-10 01:45:06",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.00141342632266472,-0.0614377207542977,0.0544162163338394,NA,NA,NA,50
-0.0780096996262472,0.03319294069508,-2.35018946778073,0.0189777601191652,0.00664327995246665,-0.0779015456329303,-0.141276976852937,-0.0134559156055916,0.00759262958183951,"eduyears",45,FALSE,1,"R.dfe4","no","yes","no","no","no","yes","no","no","no","2019-08-10 01:45:07",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.0104116483851713,-0.05673213216581,0.0745452661829779,NA,NA,NA,50
